mol_id,mol_name,mol_url,target_name,target_id,drugbank_id
MOL000708,WLN: VHR,https://tcmsp-e.com/molecule.php?qn=708,Trypsin-3,3952,2886
MOL000714,Hyacinthin,https://tcmsp-e.com/molecule.php?qn=714,Alcohol dehydrogenase 1B,726,444
MOL000714,Hyacinthin,https://tcmsp-e.com/molecule.php?qn=714,Alcohol dehydrogenase 1C,727,517
MOL000714,Hyacinthin,https://tcmsp-e.com/molecule.php?qn=714,Alcohol dehydrogenase 1A,729,251
MOL000714,Hyacinthin,https://tcmsp-e.com/molecule.php?qn=714,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264
MOL000714,Hyacinthin,https://tcmsp-e.com/molecule.php?qn=714,Trypsin-3,3952,2886
MOL000714,Hyacinthin,https://tcmsp-e.com/molecule.php?qn=714,Bacillolysin,1961,2457
MOL000717,d-isomenthone,https://tcmsp-e.com/molecule.php?qn=717,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423
MOL000717,d-isomenthone,https://tcmsp-e.com/molecule.php?qn=717,Muscarinic acetylcholine receptor M2,210,617
MOL000717,d-isomenthone,https://tcmsp-e.com/molecule.php?qn=717,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000717,d-isomenthone,https://tcmsp-e.com/molecule.php?qn=717,Cholinesterase,559,3923
MOL000717,d-isomenthone,https://tcmsp-e.com/molecule.php?qn=717,Cytochrome P450-cam,1143,2298
MOL000717,d-isomenthone,https://tcmsp-e.com/molecule.php?qn=717,Ig gamma-1 chain C region,1201,4785
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Prostaglandin G/H synthase 1,6,20
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Prostaglandin G/H synthase 2,94,290
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Amine oxidase [flavin-containing] B,565,3939
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Amine oxidase [flavin-containing] A,566,3941
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Lysozyme,1172,2300
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Chymotrypsinogen B,1696,6011
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Group IIE secretory phospholipase A2,3485,6270
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Thermolysin,1179,6285
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Bacillolysin,1961,2457
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,"Nitric oxide synthase, endothelial",4395,N/A
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,Tyrosinase,4590,N/A
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,"Polyphenol oxidase I, chloroplastic",4437,N/A
MOL000771,p-coumaric acid,https://tcmsp-e.com/molecule.php?qn=771,C-C motif chemokine 16,4102,N/A
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,"Nitric oxide synthase, inducible",3,7
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Prostaglandin G/H synthase 1,6,20
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Potassium voltage-gated channel subfamily H member 2,37,101
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Estrogen receptor,46,136
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Androgen receptor,48,146
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Sodium channel protein type 5 subunit alpha,70,220
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Prostaglandin G/H synthase 2,94,290
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,"Nitric-oxide synthase, endothelial",95,291
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Retinoic acid receptor RXR-alpha,158,459
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Estrogen receptor beta,307,869
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Heat shock protein HSP 90,444,1939
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Cell division protein kinase 2,482,2240
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Trypsin-1,2928,3176
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Cyclin-A2,3025,6235
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Nuclear receptor coactivator 2,3276,6241
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Calmodulin,3907,465
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,Calcium-activated potassium channel subunit alpha 1,3727,610
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,DNA topoisomerase II,287,817
MOL000789,jatrorrizine,https://tcmsp-e.com/molecule.php?qn=789,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL000860,stearic acid,https://tcmsp-e.com/molecule.php?qn=860,Prostaglandin G/H synthase 1,6,20
MOL000860,stearic acid,https://tcmsp-e.com/molecule.php?qn=860,Prostaglandin G/H synthase 2,94,290
MOL000860,stearic acid,https://tcmsp-e.com/molecule.php?qn=860,Retinoic acid receptor RXR-alpha,158,459
MOL000860,stearic acid,https://tcmsp-e.com/molecule.php?qn=860,Nuclear receptor coactivator 2,3276,6241
MOL000860,stearic acid,https://tcmsp-e.com/molecule.php?qn=860,Ig gamma-1 chain C region,1201,4785
MOL000860,stearic acid,https://tcmsp-e.com/molecule.php?qn=860,Transcription factor Sp1,4567,N/A
MOL000860,stearic acid,https://tcmsp-e.com/molecule.php?qn=860,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,4183,N/A
MOL000870,HEXATRIACONTANE,https://tcmsp-e.com/molecule.php?qn=870,Prostaglandin G/H synthase 1,6,20
MOL000870,HEXATRIACONTANE,https://tcmsp-e.com/molecule.php?qn=870,Prostaglandin G/H synthase 2,94,290
MOL000870,HEXATRIACONTANE,https://tcmsp-e.com/molecule.php?qn=870,Heat shock protein HSP 90,444,1939
MOL000870,HEXATRIACONTANE,https://tcmsp-e.com/molecule.php?qn=870,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404
MOL000870,HEXATRIACONTANE,https://tcmsp-e.com/molecule.php?qn=870,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL000870,HEXATRIACONTANE,https://tcmsp-e.com/molecule.php?qn=870,Nuclear receptor coactivator 2,3276,6241
MOL000879,methyl palmitate,https://tcmsp-e.com/molecule.php?qn=879,Prostaglandin G/H synthase 1,6,20
MOL000879,methyl palmitate,https://tcmsp-e.com/molecule.php?qn=879,Nuclear receptor coactivator 2,3276,6241
MOL000879,methyl palmitate,https://tcmsp-e.com/molecule.php?qn=879,Ig gamma-1 chain C region,1201,4785
MOL000879,methyl palmitate,https://tcmsp-e.com/molecule.php?qn=879,Transcription factor p65,4565,N/A
MOL000879,methyl palmitate,https://tcmsp-e.com/molecule.php?qn=879,Interleukin-10,4292,N/A
MOL000879,methyl palmitate,https://tcmsp-e.com/molecule.php?qn=879,Tumor necrosis factor,265,777
MOL000879,methyl palmitate,https://tcmsp-e.com/molecule.php?qn=879,Interleukin-6,351,1159
MOL000879,methyl palmitate,https://tcmsp-e.com/molecule.php?qn=879,Prostaglandin G/H synthase 2,94,290
MOL000879,methyl palmitate,https://tcmsp-e.com/molecule.php?qn=879,Prostaglandin E2 receptor EP3 subtype,593,4131
MOL001132,longipinene,https://tcmsp-e.com/molecule.php?qn=1132,Muscarinic acetylcholine receptor M3,16,51
MOL001132,longipinene,https://tcmsp-e.com/molecule.php?qn=1132,Prostaglandin G/H synthase 2,94,290
MOL001132,longipinene,https://tcmsp-e.com/molecule.php?qn=1132,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL001386,Methyl laurate,https://tcmsp-e.com/molecule.php?qn=1386,Ig gamma-1 chain C region,1201,4785
MOL001386,Methyl laurate,https://tcmsp-e.com/molecule.php?qn=1386,Nuclear receptor coactivator 2,3276,6241
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Prostaglandin G/H synthase 1,6,20
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Prostaglandin G/H synthase 2,94,290
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Cholinesterase,559,3923
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Phospholipase A2,708,6500
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Rhinovirus coat protein,709,6521
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Ig gamma-1 chain C region,1201,4785
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Ferrichrome-iron receptor,1306,2427
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,3-oxoacyl-[acyl-carrier-protein] synthase 1,1491,889
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Nuclear receptor coactivator 2,3276,6241
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Nuclear receptor coactivator 1,3279,6228
MOL001393,myristic acid,https://tcmsp-e.com/molecule.php?qn=1393,Phosphatidylcholine-sterol acyltransferase,4426,N/A
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,"Nitric oxide synthase, inducible",3,7
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,Prostaglandin G/H synthase 1,6,20
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,Potassium voltage-gated channel subfamily H member 2,37,101
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,Estrogen receptor,46,136
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,Androgen receptor,48,146
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,Sodium channel protein type 5 subunit alpha,70,220
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,Prostaglandin G/H synthase 2,94,290
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,"Nitric-oxide synthase, endothelial",95,291
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,Trypsin-1,2928,3176
MOL001490,"bis[(2S)-2-ethylhexyl] benzene-1,2-dicarboxylate",https://tcmsp-e.com/molecule.php?qn=1490,Sodium channel protein type 5 subunit alpha,70,220
MOL001578,Hypnon,https://tcmsp-e.com/molecule.php?qn=1578,Alcohol dehydrogenase 1B,726,444
MOL001578,Hypnon,https://tcmsp-e.com/molecule.php?qn=1578,Alcohol dehydrogenase 1C,727,517
MOL001578,Hypnon,https://tcmsp-e.com/molecule.php?qn=1578,Alcohol dehydrogenase 1A,729,251
MOL001578,Hypnon,https://tcmsp-e.com/molecule.php?qn=1578,Lysozyme,1172,2300
MOL001578,Hypnon,https://tcmsp-e.com/molecule.php?qn=1578,Bacillolysin,1961,2457
MOL001578,Hypnon,https://tcmsp-e.com/molecule.php?qn=1578,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264
MOL001578,Hypnon,https://tcmsp-e.com/molecule.php?qn=1578,Trypsin-3,3952,2886
