Herb,Ingredient Name,PubChem ID,Gene ID,Gene Name,Score
황금,Methyl (Z)-cinnamate,6428458,2560,GABRB1,0.84
황금,Methyl (Z)-cinnamate,6428458,784,CACNB3,0.84
황금,Methyl (Z)-cinnamate,6428458,2561,GABRB2,0.84
황금,Methyl (Z)-cinnamate,6428458,2565,GABRG1,0.84
황금,Methyl (Z)-cinnamate,6428458,2566,GABRG2,0.84
황금,Methyl (Z)-cinnamate,6428458,2568,GABRP,0.84
황금,Methyl (Z)-cinnamate,6428458,783,CACNB2,0.84
황금,Methyl (Z)-cinnamate,6428458,776,CACNA1D,0.84
황금,Methyl (Z)-cinnamate,6428458,2558,GABRA5,0.84
황금,Methyl (Z)-cinnamate,6428458,2567,GABRG3,0.84
황금,sinapine,5280385,2475,MTOR,known target in text mining
황금,sinapine,5280385,3091,HIF1A,known target in text mining
황금,sinapine,5280385,9474,ATG5,known target in text mining
황금,sinapine,5280385,84557,MAP1LC3A,known target in text mining
황금,sinapine,5280385,8678,BECN1,known target in text mining
황금,"1-phenyl-1,3-butanedion",7166,1585,CYP11B2,0.84
황금,"1-phenyl-1,3-butanedion",7166,5743,PTGS2,0.84
황금,"1-phenyl-1,3-butanedion",7166,1584,CYP11B1,0.84
황금,"1-phenyl-1,3-butanedion",7166,5740,PTGIS,0.84
황금,"1-phenyl-1,3-butanedion",7166,5742,PTGS1,0.84
황금,"1-phenyl-1,3-butanedion",7166,8913,CACNA1G,0.84
황금,"1-phenyl-1,3-butanedion",7166,79001,VKORC1,0.84
황금,"1-phenyl-1,3-butanedion",7166,8912,CACNA1H,0.82
황금,"1-phenyl-1,3-butanedion",7166,154807,VKORC1L1,0.82
황금,"1-phenyl-1,3-butanedion",7166,776,CACNA1D,0.82
황금,"1-phenyl-1,3-butanedion",7166,6532,SLC6A4,0.82
황금,"1-phenyl-1,3-butanedion",7166,79885,HDAC11,0.8
황금,"1-phenyl-1,3-butanedion",7166,10013,HDAC6,0.8
황금,"1-phenyl-1,3-butanedion",7166,55869,HDAC8,0.8
황금,"1-phenyl-1,3-butanedion",7166,10014,HDAC5,0.8
황금,"1-phenyl-1,3-butanedion",7166,9759,HDAC4,0.8
황금,"1-phenyl-1,3-butanedion",7166,3065,HDAC1,0.8
황금,"1-phenyl-1,3-butanedion",7166,3066,HDAC2,0.8
황금,"1-phenyl-1,3-butanedion",7166,83933,HDAC10,0.8
황금,"1-phenyl-1,3-butanedion",7166,9734,HDAC9,0.8
황금,DFA,11487,2561,GABRB2,0.84
황금,DFA,11487,2158,F9,0.84
황금,DFA,11487,5627,PROS1,0.84
황금,DFA,11487,2147,F2,0.84
황금,DFA,11487,2677,GGCX,0.84
황금,DFA,11487,2562,GABRB3,0.84
황금,DFA,11487,2159,F10,0.84
황금,DFA,11487,5624,PROC,0.84
황금,DFA,11487,2155,F7,0.84
치자,chrysin,5281607,5599,MAPK8,known target in HIT
치자,chrysin,5281607,7189,TRAF6,known target in HERB
치자,chrysin,5281607,1588,CYP19A1,known target in HIT
치자,chrysin,5281607,836,CASP3,known target in HIT
치자,chrysin,5281607,3596,IL13,known target in HIT
치자,chrysin,5281607,1026,CDKN1A,known target in HIT
치자,chrysin,5281607,3162,HMOX1,known target in HERB
치자,chrysin,5281607,3553,IL1B,known target in HERB
치자,chrysin,5281607,4586,MUC5AC,known target in HIT
치자,chrysin,5281607,4790,NFKB1,"known target in HIT,HERB"
치자,chrysin,5281607,3458,IFNG,known target in HERB
치자,chrysin,5281607,207,AKT1,known target in HIT
치자,chrysin,5281607,5468,PPARG,known target in HIT
치자,chrysin,5281607,842,CASP9,known target in HIT
치자,chrysin,5281607,55869,HDAC8,known target in HIT
치자,chrysin,5281607,1244,ABCC2,known target in HIT
치자,chrysin,5281607,7416,VDAC1,known target in HERB
치자,chrysin,5281607,7422,VEGFA,known target in HIT
치자,chrysin,5281607,5743,PTGS2,known target in HIT
치자,chrysin,5281607,1544,CYP1A2,known target in HIT
치자,chrysin,5281607,5594,MAPK1,known target in HERB
치자,chrysin,5281607,2994,GYPB,known target in HIT
치자,chrysin,5281607,9076,CLDN1,known target in HIT
치자,chrysin,5281607,2730,GCLM,known target in HERB
치자,chrysin,5281607,5562,PRKAA1,known target in HIT
치자,chrysin,5281607,3565,IL4,known target in HIT
치자,chrysin,5281607,9429,ABCG2,known target in HIT
치자,chrysin,5281607,5010,CLDN11,known target in HIT
치자,chrysin,5281607,9734,HDAC9,known target in HIT
치자,chrysin,5281607,3725,JUN,known target in HIT
치자,chrysin,5281607,3692,EIF6,known target in HIT
치자,chrysin,5281607,5601,MAPK9,known target in HIT
치자,chrysin,5281607,581,BAX,known target in HERB
치자,chrysin,5281607,59,ACTA2,known target in HIT
치자,chrysin,5281607,7124,TNF,known target in HERB
치자,chrysin,5281607,7040,TGFB1,known target in HIT
치자,chrysin,5281607,4851,NOTCH1,known target in HIT
치자,chrysin,5281607,29110,TBK1,known target in HIT
치자,chrysin,5281607,7128,TNFAIP3,"known target in HIT,HERB"
치자,chrysin,5281607,2729,GCLC,known target in HERB
치자,chrysin,5281607,5783,PTPN13,known target in HIT
치자,chrysin,5281607,283871,PGP,known target in HIT
치자,chrysin,5281607,3569,IL6,known target in HERB
치자,chrysin,5281607,1025,CDK9,known target in HIT
치자,chrysin,5281607,3099,HK2,known target in HERB
치자,chrysin,5281607,3605,IL17A,known target in HERB
치자,chrysin,5281607,196,AHR,known target in HERB
치자,chrysin,5281607,4780,NFE2L2,"known target in HIT,HERB"
치자,chrysin,5281607,3690,ITGB3,0.84
치자,chrysin,5281607,4891,SLC11A2,0.84
치자,chrysin,5281607,101,ADAM8,0.82
치자,chrysin,5281607,93380,MMGT1,0.82
치자,chrysin,5281607,1545,CYP1B1,0.8
치자,chrysin,5281607,2103,ESRRB,0.8
치자,chrysin,5281607,2101,ESRRA,0.8
황금,Methyl octylate,8091,4881,NPR1,0.84
황금,Methyl octylate,8091,5375,PMP2,0.8
황금,Methyl octylate,8091,1346,COX7A1,0.8
황금,Methyl octylate,8091,79885,HDAC11,0.8
황금,Methyl octylate,8091,7299,TYR,0.8
황금,Methyl octylate,8091,79631,EFTUD1,0.8
황금,Methyl octylate,8091,29126,CD274,0.8
황금,Methyl octylate,8091,1026,CDKN1A,0.8
황금,Methyl octylate,8091,1339,COX6A2,0.8
황금,Methyl octylate,8091,10013,HDAC6,0.8
황금,Methyl octylate,8091,55879,GABRQ,0.8
황금,Methyl octylate,8091,4057,LTF,0.8
황금,Methyl octylate,8091,2939,GSTA2,0.8
황금,Methyl octylate,8091,1646,AKR1C2,0.8
황금,Methyl octylate,8091,2172,FABP6,0.8
황금,Methyl octylate,8091,2556,GABRA3,0.8
황금,Methyl octylate,8091,6010,RHO,0.8
황금,Methyl octylate,8091,2947,GSTM3,0.8
황금,Methyl octylate,8091,6326,SCN2A,0.8
황금,Methyl octylate,8091,7099,TLR4,0.8
황금,(R)-linalool,443158,367,AR,0.84
황금,(R)-linalool,443158,7474,WNT5A,0.82
황금,(R)-linalool,443158,668,FOXL2,0.82
황금,(R)-linalool,443158,23671,TMEFF2,0.82
황금,"5,7,2'-trihydroxy-8,6'-dimethoxyflavone",5322060,,,
황금,(+/-)-Isoborneol,6321405,778,CACNA1F,0.89
황금,(+/-)-Isoborneol,6321405,785,CACNB4,0.89
황금,(+/-)-Isoborneol,6321405,775,CACNA1C,0.89
황금,(+/-)-Isoborneol,6321405,779,CACNA1S,0.89
황금,(+/-)-Isoborneol,6321405,79054,TRPM8,0.89
황금,(+/-)-Isoborneol,6321405,8989,TRPA1,0.89
황금,(+/-)-Isoborneol,6321405,162514,TRPV3,0.89
황금,(+/-)-Isoborneol,6321405,784,CACNB3,0.89
황금,(+/-)-Isoborneol,6321405,783,CACNB2,0.89
황금,(+/-)-Isoborneol,6321405,776,CACNA1D,0.89
황금,(+/-)-Isoborneol,6321405,773,CACNA1A,0.89
황금,(+/-)-Isoborneol,6321405,782,CACNB1,0.89
황금,(+/-)-Isoborneol,6321405,4986,OPRK1,0.89
황금,(+/-)-Isoborneol,6321405,4747,NEFL,0.82
황금,(+/-)-Isoborneol,6321405,8913,CACNA1G,0.82
황금,(+/-)-Isoborneol,6321405,6865,TACR2,0.82
황금,(+/-)-Isoborneol,6321405,50801,KCNK4,0.82
황금,(+/-)-Isoborneol,6321405,1346,COX7A1,0.8
황금,(+/-)-Isoborneol,6321405,79631,EFTUD1,0.8
황금,(+/-)-Isoborneol,6321405,1339,COX6A2,0.8
황금,Diisobutyl succinate,70214,4881,NPR1,0.84
황금,Diisobutyl succinate,70214,1139,CHRNA7,0.8
황금,Diisobutyl succinate,70214,55584,CHRNA9,0.8
황금,Diisobutyl succinate,70214,1141,CHRNB2,0.8
황금,Diisobutyl succinate,70214,8973,CHRNA6,0.8
황금,Diisobutyl succinate,70214,1135,CHRNA2,0.8
황금,Diisobutyl succinate,70214,1137,CHRNA4,0.8
황금,Diisobutyl succinate,70214,1138,CHRNA5,0.8
황금,Diisobutyl succinate,70214,57053,CHRNA10,0.8
황금,Diisobutyl succinate,70214,1142,CHRNB3,0.8
황금,Diisobutyl succinate,70214,89832,CHRFAM7A,0.8
황금,Diisobutyl succinate,70214,1136,CHRNA3,0.8
황금,Diisobutyl succinate,70214,1129,CHRM2,0.8
황금,Diisobutyl succinate,70214,1131,CHRM3,0.8
황금,Diisobutyl succinate,70214,1143,CHRNB4,0.8
황금,glycerol sinapate,15948641,,,
황금,methyl mercaptan,878,,,
황금,(S)-camphor,444294,162514,TRPV3,0.97
황금,(S)-camphor,444294,7442,TRPV1,0.97
황금,(S)-camphor,444294,8989,TRPA1,0.97
황금,(S)-camphor,444294,79054,TRPM8,0.97
황금,(S)-camphor,444294,4987,OPRL1,0.95
황금,(S)-camphor,444294,50801,KCNK4,0.95
황금,(S)-camphor,444294,4731,NDUFV3,0.94
황금,(S)-camphor,444294,5468,PPARG,0.94
황금,(S)-camphor,444294,135,ADORA2A,0.94
황금,(S)-camphor,444294,140,ADORA3,0.94
황금,(S)-camphor,444294,5320,PLA2G2A,0.94
황금,(S)-camphor,444294,6389,SDHA,0.94
황금,(S)-camphor,444294,145482,PTGR2,0.94
황금,(S)-camphor,444294,5610,EIF2AK2,0.94
황금,(S)-camphor,444294,2739,GLO1,0.94
황금,(S)-camphor,444294,610,HCN2,0.94
황금,(S)-camphor,444294,5743,PTGS2,0.94
황금,(S)-camphor,444294,136,ADORA2B,0.94
황금,(S)-camphor,444294,134,ADORA1,0.94
황금,(S)-camphor,444294,5742,PTGS1,0.94
황금,"5,7,2"",5""-tetrahydroxy-8,6""-dimethoxyflavone",5271991,,,
황금,WLN: VHR,240,316,AOX1,known target in HIT
황금,WLN: VHR,240,1610,DAO,0.8
황금,WLN: VHR,240,6564,SLC15A1,0.8
황금,TBP,31357,,,
황금,"7,2',6'-trihydroxy-5-methoxyflavanone",5322075,1268,CNR1,0.84
황금,"7,2',6'-trihydroxy-5-methoxyflavanone",5322075,1269,CNR2,0.84
황금,"7,2',6'-trihydroxy-5-methoxyflavanone",5322075,9212,AURKB,0.8
치자,p-hydroxyphenylethyl alcohol,10393,2475,MTOR,known target in HIT
치자,p-hydroxyphenylethyl alcohol,10393,5562,PRKAA1,known target in HIT
치자,p-hydroxyphenylethyl alcohol,10393,627,BDNF,known target in HERB
치자,p-hydroxyphenylethyl alcohol,10393,4792,NFKBIA,known target in HIT
치자,p-hydroxyphenylethyl alcohol,10393,8566,PDXK,0.84
치자,p-hydroxyphenylethyl alcohol,10393,3612,IMPA1,0.82
치자,p-hydroxyphenylethyl alcohol,10393,55163,PNPO,0.82
치자,p-hydroxyphenylethyl alcohol,10393,2561,GABRB2,0.8
치자,p-hydroxyphenylethyl alcohol,10393,2566,GABRG2,0.8
치자,p-hydroxyphenylethyl alcohol,10393,2565,GABRG1,0.8
치자,p-hydroxyphenylethyl alcohol,10393,55879,GABRQ,0.8
치자,p-hydroxyphenylethyl alcohol,10393,1815,DRD4,0.8
치자,p-hydroxyphenylethyl alcohol,10393,3350,HTR1A,0.8
치자,p-hydroxyphenylethyl alcohol,10393,1621,DBH,0.8
치자,p-hydroxyphenylethyl alcohol,10393,1816,DRD5,0.8
치자,p-hydroxyphenylethyl alcohol,10393,2568,GABRP,0.8
치자,p-hydroxyphenylethyl alcohol,10393,1814,DRD3,0.8
치자,p-hydroxyphenylethyl alcohol,10393,2556,GABRA3,0.8
치자,p-hydroxyphenylethyl alcohol,10393,5742,PTGS1,0.8
치자,p-hydroxyphenylethyl alcohol,10393,6326,SCN2A,0.8
치자,p-hydroxyphenylethyl alcohol,10393,2558,GABRA5,0.8
치자,p-hydroxyphenylethyl alcohol,10393,2567,GABRG3,0.8
치자,p-hydroxyphenylethyl alcohol,10393,6647,SOD1,0.8
치자,p-hydroxyphenylethyl alcohol,10393,1813,DRD2,0.8
황금,caprylic acid,379,2168,FABP1,known target in HIT
황금,caprylic acid,379,51477,ISYNA1,known target in HIT
황금,caprylic acid,379,23643,LY96,0.97
황금,caprylic acid,379,3172,HNF4A,0.97
황금,caprylic acid,379,3906,LALBA,0.97
황금,caprylic acid,379,26279,PLA2G2D,0.97
황금,caprylic acid,379,6010,RHO,0.97
황금,caprylic acid,379,7099,TLR4,0.97
황금,caprylic acid,379,7299,TYR,0.97
황금,caprylic acid,379,2760,GM2A,0.97
황금,caprylic acid,379,5538,PPT1,0.97
황금,caprylic acid,379,6716,SRD5A2,0.97
황금,caprylic acid,379,128,ADH5,0.97
황금,caprylic acid,379,5465,PPARA,0.97
황금,caprylic acid,379,4057,LTF,0.97
황금,caprylic acid,379,5047,PAEP,0.97
황금,caprylic acid,379,1558,CYP2C8,0.97
황금,caprylic acid,379,7436,VLDLR,0.97
황금,caprylic acid,379,5320,PLA2G2A,0.97
황금,caprylic acid,379,47,ACLY,0.97
황금,caprylic acid,379,5375,PMP2,0.97
황금,caprylic acid,379,6718,AKR1D1,0.97
황금,l-Menthone,26447,3553,IL1B,known target in HIT
황금,l-Menthone,26447,5970,RELA,known target in HIT
황금,l-Menthone,26447,7124,TNF,known target in HIT
황금,l-Menthone,26447,778,CACNA1F,0.96
황금,l-Menthone,26447,785,CACNB4,0.96
황금,l-Menthone,26447,775,CACNA1C,0.96
황금,l-Menthone,26447,783,CACNB2,0.96
황금,l-Menthone,26447,779,CACNA1S,0.96
황금,l-Menthone,26447,776,CACNA1D,0.96
황금,l-Menthone,26447,79054,TRPM8,0.96
황금,l-Menthone,26447,8989,TRPA1,0.96
황금,l-Menthone,26447,773,CACNA1A,0.96
황금,l-Menthone,26447,782,CACNB1,0.96
황금,l-Menthone,26447,4986,OPRK1,0.96
황금,l-Menthone,26447,162514,TRPV3,0.96
황금,l-Menthone,26447,784,CACNB3,0.96
황금,l-Menthone,26447,7442,TRPV1,0.89
황금,l-Menthone,26447,4987,OPRL1,0.82
황금,l-Menthone,26447,50801,KCNK4,0.82
황금,l-Menthone,26447,2561,GABRB2,0.8
황금,l-Menthone,26447,2952,GSTT1,0.8
황금,l-Menthone,26447,2566,GABRG2,0.8
황금,l-Menthone,26447,2565,GABRG1,0.8
황금,5-(2-hydroxyethyl)-2-methoxyphenol,10034991,5743,PTGS2,0.8
황금,5-(2-hydroxyethyl)-2-methoxyphenol,10034991,162514,TRPV3,0.8
황금,5-(2-hydroxyethyl)-2-methoxyphenol,10034991,5468,PPARG,0.8
황금,5-(2-hydroxyethyl)-2-methoxyphenol,10034991,5465,PPARA,0.8
황금,5-(2-hydroxyethyl)-2-methoxyphenol,10034991,367,AR,0.8
황금,5-(2-hydroxyethyl)-2-methoxyphenol,10034991,5742,PTGS1,0.8
황금,5-(2-hydroxyethyl)-2-methoxyphenol,10034991,2100,ESR2,0.8
황금,5-(2-hydroxyethyl)-2-methoxyphenol,10034991,2099,ESR1,0.8
황금,MEHQ,9015,213,ALB,0.89
황금,MEHQ,9015,7299,TYR,0.84
황금,MEHQ,9015,3934,LCN2,0.82
황금,MEHQ,9015,4935,GPR143,0.82
황금,MEHQ,9015,7306,TYRP1,0.82
황금,MEHQ,9015,487,ATP2A1,0.82
황금,MEHQ,9015,10800,CYSLTR1,0.8
황금,MEHQ,9015,3351,HTR1B,0.76
황금,MEHQ,9015,778,CACNA1F,0.76
황금,MEHQ,9015,6261,RYR1,0.76
황금,MEHQ,9015,5153,PDE1B,0.76
황금,MEHQ,9015,5137,PDE1C,0.76
황금,MEHQ,9015,3709,ITPR2,0.76
황금,MEHQ,9015,785,CACNB4,0.76
황금,MEHQ,9015,5143,PDE4C,0.76
황금,MEHQ,9015,5139,PDE3A,0.76
황금,MEHQ,9015,3352,HTR1D,0.76
황금,MEHQ,9015,5136,PDE1A,0.76
황금,MEHQ,9015,775,CACNA1C,0.76
황금,MEHQ,9015,5145,PDE6A,0.76
황금,"5,7,2'-trihydroxy-6-methoxyflavone",5322076,1545,CYP1B1,0.8
황금,"5,7,2'-trihydroxy-6-methoxyflavone",5322076,2103,ESRRB,0.8
황금,"5,7,2'-trihydroxy-6-methoxyflavone",5322076,2101,ESRRA,0.8
황금,eugenol,3314,4129,MAOB,known target in HIT
황금,eugenol,3314,1545,CYP1B1,known target in HIT
황금,eugenol,3314,1244,ABCC2,known target in HIT
황금,eugenol,3314,5743,PTGS2,known target in HIT
황금,eugenol,3314,162514,TRPV3,known target in DrugBank
황금,eugenol,3314,4128,MAOA,known target in HIT
황금,eugenol,3314,55107,ANO1,known target in HIT
황금,eugenol,3314,2100,ESR2,known target in DrugBank
황금,eugenol,3314,367,AR,known target in DrugBank
황금,eugenol,3314,2099,ESR1,known target in DrugBank
황금,eugenol,3314,4843,NOS2,known target in HIT
황금,eugenol,3314,778,CACNA1F,0.88
황금,eugenol,3314,785,CACNB4,0.88
황금,eugenol,3314,775,CACNA1C,0.88
황금,eugenol,3314,779,CACNA1S,0.88
황금,eugenol,3314,79054,TRPM8,0.88
황금,eugenol,3314,8989,TRPA1,0.88
황금,eugenol,3314,784,CACNB3,0.88
황금,eugenol,3314,11331,PHB2,0.88
황금,eugenol,3314,783,CACNB2,0.88
황금,eugenol,3314,776,CACNA1D,0.88
황금,eugenol,3314,773,CACNA1A,0.88
황금,eugenol,3314,782,CACNB1,0.88
황금,eugenol,3314,4986,OPRK1,0.88
황금,eugenol,3314,7442,TRPV1,0.88
황금,eugenol,3314,7474,WNT5A,0.82
황금,eugenol,3314,668,FOXL2,0.82
황금,eugenol,3314,23671,TMEFF2,0.82
황금,eugenol,3314,59341,TRPV4,0.74
황금,d-isomenthone,70962,79054,TRPM8,0.89
황금,d-isomenthone,70962,8989,TRPA1,0.89
황금,d-isomenthone,70962,162514,TRPV3,0.89
황금,d-isomenthone,70962,7442,TRPV1,0.89
황금,d-isomenthone,70962,4987,OPRL1,0.82
황금,d-isomenthone,70962,50801,KCNK4,0.82
황금,d-isomenthone,70962,2561,GABRB2,0.8
황금,d-isomenthone,70962,2952,GSTT1,0.8
황금,d-isomenthone,70962,2566,GABRG2,0.8
황금,d-isomenthone,70962,2565,GABRG1,0.8
황금,d-isomenthone,70962,79631,EFTUD1,0.8
황금,d-isomenthone,70962,2950,GSTP1,0.8
황금,d-isomenthone,70962,55879,GABRQ,0.8
황금,d-isomenthone,70962,27306,HPGDS,0.8
황금,d-isomenthone,70962,2939,GSTA2,0.8
황금,d-isomenthone,70962,2568,GABRP,0.8
황금,d-isomenthone,70962,2556,GABRA3,0.8
황금,d-isomenthone,70962,2947,GSTM3,0.8
황금,d-isomenthone,70962,2944,GSTM1,0.8
황금,d-isomenthone,70962,2558,GABRA5,0.8
황금,Oroxylin A,5316733,1268,CNR1,0.84
황금,Oroxylin A,5316733,1269,CNR2,0.84
황금,Oroxylin A,5316733,9212,AURKB,0.8
치자,myristic acid,11005,8527,DGKD,known target in HERB
치자,myristic acid,11005,10280,SIGMAR1,known target in HIT
치자,myristic acid,11005,23643,LY96,0.97
치자,myristic acid,11005,3172,HNF4A,0.97
치자,myristic acid,11005,3906,LALBA,0.97
치자,myristic acid,11005,26279,PLA2G2D,0.97
치자,myristic acid,11005,6010,RHO,0.97
치자,myristic acid,11005,7099,TLR4,0.97
치자,myristic acid,11005,7299,TYR,0.97
치자,myristic acid,11005,2760,GM2A,0.97
치자,myristic acid,11005,5538,PPT1,0.97
치자,myristic acid,11005,6716,SRD5A2,0.97
치자,myristic acid,11005,128,ADH5,0.97
치자,myristic acid,11005,5465,PPARA,0.97
치자,myristic acid,11005,4057,LTF,0.97
치자,myristic acid,11005,5047,PAEP,0.97
치자,myristic acid,11005,1558,CYP2C8,0.97
치자,myristic acid,11005,7436,VLDLR,0.97
치자,myristic acid,11005,5320,PLA2G2A,0.97
치자,myristic acid,11005,47,ACLY,0.97
치자,myristic acid,11005,5375,PMP2,0.97
치자,myristic acid,11005,6718,AKR1D1,0.97
황금,Methyl 9-oxononanoate,74732,5375,PMP2,0.8
황금,Methyl 9-oxononanoate,74732,1346,COX7A1,0.8
황금,Methyl 9-oxononanoate,74732,79885,HDAC11,0.8
황금,Methyl 9-oxononanoate,74732,7299,TYR,0.8
황금,Methyl 9-oxononanoate,74732,79631,EFTUD1,0.8
황금,Methyl 9-oxononanoate,74732,29126,CD274,0.8
황금,Methyl 9-oxononanoate,74732,1026,CDKN1A,0.8
황금,Methyl 9-oxononanoate,74732,1339,COX6A2,0.8
황금,Methyl 9-oxononanoate,74732,10013,HDAC6,0.8
황금,Methyl 9-oxononanoate,74732,55879,GABRQ,0.8
황금,Methyl 9-oxononanoate,74732,4057,LTF,0.8
황금,Methyl 9-oxononanoate,74732,2939,GSTA2,0.8
황금,Methyl 9-oxononanoate,74732,1646,AKR1C2,0.8
황금,Methyl 9-oxononanoate,74732,2172,FABP6,0.8
황금,Methyl 9-oxononanoate,74732,2556,GABRA3,0.8
황금,Methyl 9-oxononanoate,74732,6010,RHO,0.8
황금,Methyl 9-oxononanoate,74732,2947,GSTM3,0.8
황금,Methyl 9-oxononanoate,74732,6326,SCN2A,0.8
황금,Methyl 9-oxononanoate,74732,7099,TLR4,0.8
황금,Methyl 9-oxononanoate,74732,6328,SCN3A,0.8
황금,nitidine,4501,4790,NFKB1,known target in HERB
황금,nitidine,4501,5594,MAPK1,known target in HERB
황금,nitidine,4501,332,BIRC5,0.84
황금,Hypnon,7410,8989,TRPA1,known target in HIT
황금,Hypnon,7410,1585,CYP11B2,0.84
황금,Hypnon,7410,5743,PTGS2,0.84
황금,Hypnon,7410,1584,CYP11B1,0.84
황금,Hypnon,7410,5740,PTGIS,0.84
황금,Hypnon,7410,5742,PTGS1,0.84
황금,Hypnon,7410,8913,CACNA1G,0.84
황금,Hypnon,7410,79001,VKORC1,0.84
황금,Hypnon,7410,8912,CACNA1H,0.82
황금,Hypnon,7410,154807,VKORC1L1,0.82
황금,Hypnon,7410,776,CACNA1D,0.82
황금,Hypnon,7410,6532,SLC6A4,0.82
황금,biotin,171548,32,ACACB,known target in DrugBank
황금,biotin,171548,31,ACACA,known target in DrugBank
황금,biotin,171548,64087,MCCC2,known target in DrugBank
황금,biotin,171548,5095,PCCA,known target in DrugBank
황금,biotin,171548,6517,SLC2A4,known target in HIT
황금,biotin,171548,2710,GK,known target in HIT
황금,biotin,171548,8884,SLC5A6,known target in HIT
황금,biotin,171548,5096,PCCB,known target in DrugBank
황금,biotin,171548,5091,PC,known target in DrugBank
황금,biotin,171548,56922,MCCC1,known target in DrugBank
황금,biotin,171548,3141,HLCS,known target in DrugBank
황금,biotin,171548,1656,DDX6,0.95
황금,biotin,171548,5009,OTC,0.95
황금,biotin,171548,5837,PYGM,0.94
황금,biotin,171548,51380,CSAD,0.94
황금,biotin,171548,4942,OAT,0.94
황금,biotin,171548,2731,GLDC,0.94
황금,biotin,171548,285313,IGSF10,0.94
황금,biotin,171548,211,ALAS1,0.94
황금,biotin,171548,57026,PDXP,0.94
황금,biotin,171548,9517,SPTLC2,0.94
황금,biotin,171548,51540,SCLY,0.94
황금,biotin,171548,113675,SDSL,0.94
황금,biotin,171548,586,BCAT1,0.94
황금,biotin,171548,102724560,CBSL,0.94
황금,biotin,171548,189,AGXT,0.94
황금,biotin,171548,23464,GCAT,0.94
황금,biotin,171548,875,CBS,0.94
